Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season
Nick Young,26.0,2TM,SG,62.0,35.0,27.9,5.1,12.6,40.476190476190474,1.7,4.5,37.77777777777778,3.4,8.1,41.97530864197531,47.222222222222214,2.3,2.7,85.18518518518518,0.5,1.6,2.1,0.9,0.7,0.3,1.3,2.3,14.2,No Awards,2011-12
Al Harrington,31.0,DEN,PF,64.0,1.0,27.5,5.4,12.1,44.62809917355373,1.6,4.7,34.04255319148936,3.8,7.3,52.054794520547944,51.23966942148761,1.9,2.8,67.85714285714286,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2,6MOY-4,2011-12
Jamal Crawford,31.0,POR,PG,60.0,6.0,26.9,4.7,12.3,38.21138211382114,1.3,4.3,30.232558139534888,3.4,8.0,42.5,43.4959349593496,3.2,3.4,94.11764705882354,0.3,1.7,2.0,3.2,0.9,0.2,1.9,1.2,14.0,6MOY-11,2011-12
Nicolas Batum,23.0,POR,SF,59.0,34.0,30.4,4.9,10.9,44.95412844036697,1.8,4.6,39.130434782608695,3.1,6.2,50.0,53.21100917431193,2.3,2.7,85.18518518518518,1.4,3.2,4.6,1.4,1.0,1.0,1.5,1.8,13.9,No Awards,2011-12
Mo Williams,29.0,LAC,SG,52.0,1.0,28.3,5.0,11.8,42.3728813559322,1.8,4.6,39.130434782608695,3.2,7.2,44.44444444444445,50.0,1.4,1.5,93.33333333333333,0.4,1.5,1.9,3.1,1.0,0.1,1.7,2.0,13.2,6MOY-8,2011-12
Thaddeus Young,23.0,PHI,PF,63.0,1.0,27.9,5.5,10.9,50.45871559633027,0.0,0.1,0.0,5.5,10.8,50.92592592592592,50.45871559633027,1.8,2.3,78.26086956521739,2.2,3.0,5.2,1.2,1.0,0.7,0.9,2.0,12.8,6MOY-9,2011-12
O.J. Mayo,24.0,MEM,SG,66.0,0.0,26.8,4.5,11.2,40.17857142857143,1.5,4.2,35.714285714285715,3.0,7.0,42.857142857142854,46.87500000000001,2.0,2.6,76.92307692307692,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1,12.6,6MOY-7,2011-12
Brandon Bass,26.0,BOS,PF,59.0,39.0,31.7,5.1,10.7,47.66355140186916,0.0,0.0,0.0,5.1,10.7,47.66355140186916,47.66355140186916,2.2,2.8,78.57142857142858,1.6,4.6,6.2,0.9,0.6,0.9,1.1,2.3,12.5,No Awards,2011-12
Ben Gordon,28.0,DET,SG,52.0,21.0,26.9,4.5,10.2,44.117647058823536,1.2,2.8,42.85714285714286,3.3,7.4,44.59459459459459,50.0,2.3,2.6,88.46153846153845,0.3,2.1,2.3,2.4,0.7,0.2,2.2,2.2,12.5,No Awards,2011-12
Klay Thompson,21.0,GSW,SG,66.0,29.0,24.4,4.8,10.9,44.03669724770642,1.7,4.1,41.463414634146346,3.1,6.8,45.58823529411765,51.83486238532109,1.2,1.4,85.71428571428572,0.4,2.1,2.4,2.0,0.7,0.3,1.6,2.3,12.5,ROY-6,2011-12
Mike Dunleavy,31.0,MIL,SF,55.0,3.0,26.3,4.3,9.2,46.73913043478261,1.5,3.8,39.473684210526315,2.8,5.4,51.85185185185185,54.891304347826086,2.1,2.6,80.76923076923077,0.5,3.2,3.7,2.1,0.5,0.1,1.1,1.6,12.3,6MOY-15,2011-12
Kemba Walker,21.0,CHA,PG,66.0,25.0,27.2,4.3,11.6,37.06896551724138,1.0,3.4,29.411764705882355,3.2,8.2,39.024390243902445,41.37931034482759,2.5,3.2,78.125,0.5,3.1,3.5,4.4,0.9,0.3,1.8,1.2,12.1,ROY-11,2011-12
Anthony Morrow,26.0,NJN,SG,62.0,18.0,26.4,4.4,10.6,41.50943396226416,1.7,4.6,36.95652173913044,2.7,6.0,45.0,49.528301886792455,1.6,1.7,94.11764705882354,0.5,1.5,2.0,1.0,0.7,0.1,1.1,1.4,12.0,No Awards,2011-12
Goran Dragić,25.0,HOU,PG,66.0,28.0,26.5,4.2,9.1,46.15384615384615,1.0,3.1,32.25806451612903,3.2,6.0,53.333333333333336,51.64835164835166,2.3,2.9,79.31034482758619,0.8,1.7,2.5,5.3,1.3,0.2,2.4,2.5,11.7,No Awards,2011-12
JJ Redick,27.0,ORL,SG,65.0,22.0,27.2,3.8,9.0,42.22222222222222,1.7,4.1,41.463414634146346,2.1,4.9,42.857142857142854,51.66666666666666,2.2,2.4,91.66666666666667,0.3,2.0,2.3,2.5,0.4,0.1,1.0,1.4,11.6,No Awards,2011-12
Isaiah Thomas,22.0,SAC,PG,65.0,37.0,25.5,3.9,8.8,44.31818181818181,1.3,3.4,38.235294117647065,2.7,5.4,50.0,51.704545454545446,2.4,2.8,85.71428571428572,0.7,1.8,2.6,4.1,0.8,0.1,1.6,1.9,11.5,ROY-7,2011-12
Courtney Lee,26.0,HOU,SG,58.0,26.0,30.3,4.3,10.0,43.0,1.5,3.7,40.54054054054054,2.8,6.3,44.44444444444444,50.5,1.2,1.5,80.0,0.4,2.3,2.7,1.5,1.2,0.4,1.1,1.8,11.4,No Awards,2011-12
Ramon Sessions,25.0,2TM,PG,64.0,23.0,26.7,3.8,8.8,43.18181818181818,0.7,1.5,46.666666666666664,3.1,7.3,42.465753424657535,47.1590909090909,3.0,3.9,76.92307692307693,0.5,2.8,3.3,5.5,0.7,0.0,2.2,1.6,11.3,No Awards,2011-12
Nate Robinson,27.0,GSW,PG,51.0,9.0,23.4,4.0,9.5,42.10526315789473,1.3,3.5,37.142857142857146,2.7,5.9,45.76271186440678,48.94736842105264,1.8,2.2,81.81818181818181,0.3,1.7,2.0,4.5,1.2,0.0,1.5,2.3,11.2,No Awards,2011-12
Leandro Barbosa,29.0,2TM,SG,64.0,0.0,21.6,4.2,10.0,42.00000000000001,1.0,2.7,37.03703703703704,3.2,7.3,43.83561643835617,47.0,1.6,1.9,84.21052631578948,0.5,1.5,2.0,1.5,0.9,0.1,1.5,2.1,11.1,No Awards,2011-12
Shannon Brown,26.0,PHO,SG,59.0,19.0,23.7,4.3,10.1,42.57425742574257,1.2,3.2,37.49999999999999,3.1,6.9,44.927536231884055,48.51485148514851,1.4,1.7,82.35294117647058,0.6,2.0,2.7,1.2,0.7,0.3,1.1,1.1,11.0,No Awards,2011-12
Alonzo Gee,24.0,CLE,SG,63.0,31.0,29.0,3.6,8.7,41.379310344827594,0.7,2.2,31.818181818181813,2.9,6.6,43.93939393939394,45.40229885057472,2.7,3.4,79.41176470588236,1.6,3.5,5.1,1.8,1.3,0.3,1.8,2.4,10.6,No Awards,2011-12
Marvin Williams,25.0,ATL,SF,57.0,37.0,26.3,3.6,8.2,43.90243902439025,1.0,2.6,38.46153846153846,2.5,5.6,44.642857142857146,50.0,2.0,2.6,76.92307692307692,1.3,3.8,5.2,1.2,0.8,0.3,0.7,1.5,10.2,No Awards,2011-12
Vince Carter,35.0,DAL,SG,61.0,40.0,25.3,3.7,8.9,41.57303370786517,1.2,3.4,35.294117647058826,2.4,5.5,43.63636363636363,48.31460674157303,1.6,1.9,84.21052631578948,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2,10.1,No Awards,2011-12
Gary Neal,27.0,SAS,SG,56.0,7.0,21.5,3.8,8.7,43.67816091954023,1.5,3.5,42.857142857142854,2.3,5.1,45.09803921568628,52.29885057471264,0.9,1.1,81.81818181818181,0.2,1.9,2.1,2.1,0.5,0.0,1.1,1.3,9.9,6MOY-15,2011-12
Brandon Rush,26.0,GSW,SF,65.0,1.0,26.4,3.6,7.2,50.0,1.5,3.4,44.11764705882353,2.1,3.8,55.26315789473685,60.416666666666664,1.0,1.3,76.92307692307692,0.5,3.4,3.9,1.4,0.5,0.9,1.0,1.0,9.8,No Awards,2011-12
Andre Miller,35.0,DEN,SG,66.0,7.0,27.4,3.7,8.4,44.047619047619044,0.3,1.3,23.076923076923077,3.4,7.1,47.887323943661976,45.83333333333333,2.1,2.6,80.76923076923077,0.8,2.5,3.3,6.7,1.0,0.1,2.7,2.0,9.7,6MOY-18,2011-12
Chase Budinger,23.0,HOU,SF,58.0,9.0,22.4,3.6,8.1,44.44444444444445,1.5,3.8,39.473684210526315,2.1,4.3,48.83720930232558,53.703703703703695,0.9,1.2,75.0,0.7,3.1,3.7,1.3,0.5,0.1,0.9,1.1,9.6,No Awards,2011-12
George Hill,25.0,IND,PG,50.0,9.0,25.5,3.4,7.6,44.73684210526316,1.1,2.9,37.931034482758626,2.3,4.7,48.93617021276595,51.973684210526315,1.8,2.3,78.26086956521739,0.6,2.4,3.0,2.9,0.8,0.3,1.0,2.0,9.6,6MOY-18,2011-12
Iman Shumpert,21.0,NYK,PG,59.0,35.0,28.9,3.6,9.1,39.56043956043956,0.8,2.7,29.629629629629626,2.8,6.4,43.74999999999999,43.956043956043956,1.5,1.8,83.33333333333333,0.7,2.4,3.2,2.8,1.7,0.1,1.9,2.9,9.5,"ROY-5,DPOY-14",2011-12
Evan Turner,23.0,PHI,SF,65.0,20.0,26.4,4.0,9.1,43.956043956043956,0.2,0.8,25.0,3.9,8.3,46.98795180722891,45.05494505494505,1.1,1.7,64.70588235294117,0.4,5.4,5.8,2.8,0.6,0.3,1.6,1.8,9.4,No Awards,2011-12
Glen Davis,26.0,ORL,PF,61.0,13.0,23.4,3.7,8.8,42.04545454545454,0.0,0.2,0.0,3.7,8.5,43.529411764705884,42.04545454545454,1.9,2.7,70.37037037037037,1.8,3.7,5.4,0.8,0.7,0.3,1.2,1.7,9.3,No Awards,2011-12
Tyler Hansbrough,26.0,IND,PF,66.0,0.0,21.8,2.9,7.3,39.726027397260275,0.0,0.0,0.0,2.9,7.2,40.27777777777777,39.726027397260275,3.4,4.2,80.95238095238095,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,9.3,6MOY-15,2011-12
Byron Mullens,22.0,CHA,C,65.0,25.0,22.5,3.9,9.1,42.85714285714286,0.2,0.8,25.0,3.7,8.3,44.57831325301205,43.956043956043956,1.4,1.7,82.35294117647058,1.5,3.6,5.0,0.9,0.3,0.8,1.1,2.1,9.3,No Awards,2011-12
Danny Green,24.0,SAS,SG,66.0,38.0,23.1,3.2,7.2,44.44444444444445,1.5,3.5,42.857142857142854,1.7,3.7,45.945945945945944,54.861111111111114,1.2,1.5,80.0,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1,No Awards,2011-12
James Johnson,24.0,TOR,SF,62.0,40.0,25.2,3.8,8.4,45.238095238095234,0.3,1.0,30.0,3.5,7.4,47.2972972972973,47.02380952380952,1.3,1.9,68.42105263157895,1.2,3.5,4.7,2.0,1.1,1.4,1.6,2.9,9.1,No Awards,2011-12
C.J. Miles,24.0,UTA,SG,56.0,14.0,20.4,3.2,8.3,38.554216867469876,0.8,2.7,29.629629629629626,2.3,5.6,41.07142857142857,43.37349397590361,1.9,2.4,79.16666666666666,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,9.1,No Awards,2011-12
Rodrigue Beaubois,23.0,DAL,PG,53.0,12.0,21.7,3.5,8.4,41.666666666666664,0.7,2.5,27.999999999999996,2.8,5.9,47.45762711864406,45.83333333333333,1.1,1.3,84.61538461538461,0.4,2.5,2.8,2.9,1.1,0.5,1.3,1.8,8.9,No Awards,2011-12
Corey Brewer,25.0,DEN,SF,59.0,17.0,21.8,3.4,7.8,43.58974358974359,0.6,2.2,27.27272727272727,2.8,5.7,49.122807017543856,47.43589743589743,1.5,2.2,68.18181818181817,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,No Awards,2011-12
Greivis Vásquez,25.0,NOH,PG,66.0,26.0,25.8,3.4,7.9,43.0379746835443,0.7,2.0,35.0,2.8,5.9,47.45762711864406,47.46835443037975,1.5,1.8,83.33333333333333,0.3,2.3,2.6,5.4,0.9,0.1,2.2,1.9,8.9,No Awards,2011-12
Derrick Favors,20.0,UTA,PF,65.0,9.0,21.2,3.4,6.8,50.0,0.0,0.0,0.0,3.4,6.8,50.0,50.0,1.9,3.0,63.33333333333333,2.4,4.1,6.5,0.7,0.6,1.0,1.6,2.2,8.8,No Awards,2011-12
Derrick Williams,20.0,MIN,PF,66.0,15.0,21.5,3.1,7.5,41.333333333333336,0.6,2.1,28.57142857142857,2.5,5.5,45.45454545454545,45.33333333333333,2.1,3.0,70.0,1.2,3.5,4.7,0.6,0.5,0.5,1.2,1.4,8.8,No Awards,2011-12
Jonas Jerebko,24.0,DET,PF,64.0,13.0,22.9,3.3,7.1,46.478873239436616,0.5,1.7,29.411764705882355,2.8,5.4,51.85185185185185,50.0,1.6,1.9,84.21052631578948,1.5,3.3,4.8,0.7,0.6,0.3,1.0,2.5,8.7,No Awards,2011-12
J.J. Hickson,23.0,2TM,PF,54.0,19.0,23.0,3.4,7.3,46.57534246575342,0.0,0.0,0.0,3.4,7.2,47.22222222222222,46.57534246575342,1.6,2.5,64.0,2.5,3.7,6.2,0.8,0.6,0.6,1.3,1.6,8.4,No Awards,2011-12
Trevor Booker,24.0,WAS,PF,50.0,32.0,25.2,3.6,6.8,52.94117647058824,0.0,0.0,0.0,3.6,6.8,52.94117647058824,52.94117647058824,1.1,1.9,57.89473684210527,2.4,4.1,6.5,0.8,1.0,0.9,1.2,2.8,8.4,No Awards,2011-12
Tristan Thompson,20.0,CLE,PF,60.0,25.0,23.7,3.2,7.4,43.24324324324324,0.0,0.0,0.0,3.2,7.3,43.83561643835617,43.24324324324324,1.8,3.2,56.25,3.1,3.4,6.5,0.5,0.5,1.0,1.4,2.2,8.2,No Awards,2011-12
Derrick Brown,24.0,CHA,SF,65.0,17.0,22.2,3.3,6.3,52.38095238095239,0.1,0.4,25.0,3.2,5.9,54.23728813559322,53.17460317460318,1.4,2.2,63.636363636363626,1.5,2.2,3.6,1.0,0.7,0.2,0.8,1.5,8.1,No Awards,2011-12
Kyle Korver,30.0,CHI,SG,65.0,7.0,22.6,2.7,6.3,42.85714285714286,1.8,4.2,42.857142857142854,0.9,2.2,40.90909090909091,57.14285714285715,0.8,1.0,80.0,0.4,2.0,2.4,1.7,0.6,0.2,0.8,1.7,8.1,6MOY-10,2011-12
Kawhi Leonard,20.0,SAS,SF,64.0,39.0,24.0,3.1,6.3,49.20634920634921,0.6,1.7,35.294117647058826,2.5,4.6,54.34782608695653,53.96825396825397,1.1,1.4,78.57142857142858,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9,ROY-4,2011-12
Kevin Séraphin,22.0,WAS,C,57.0,21.0,20.6,3.6,6.7,53.73134328358209,0.0,0.0,0.0,3.6,6.7,53.73134328358209,53.73134328358209,0.8,1.2,66.66666666666667,1.8,3.1,4.9,0.6,0.3,1.3,1.2,2.3,7.9,No Awards,2011-12
Matt Barnes,31.0,LAL,SF,63.0,16.0,22.9,2.8,6.1,45.90163934426229,0.7,2.2,31.818181818181813,2.0,4.0,50.0,51.63934426229508,1.5,2.0,75.0,1.5,3.9,5.5,2.0,0.6,0.8,1.2,2.4,7.8,No Awards,2011-12
Taj Gibson,26.0,CHI,PF,63.0,0.0,20.4,3.2,6.4,50.0,0.0,0.0,0.0,3.2,6.4,50.0,50.0,1.3,2.1,61.904761904761905,2.1,3.1,5.3,0.7,0.4,1.3,1.0,2.1,7.7,6MOY-5,2011-12
Patrick Patterson,22.0,HOU,PF,64.0,1.0,23.2,3.5,8.0,43.75,0.0,0.0,0.0,3.5,7.9,44.303797468354425,43.75,0.6,0.9,66.66666666666666,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,7.7,No Awards,2011-12
Avery Bradley,21.0,BOS,PG,64.0,28.0,21.4,3.1,6.3,49.20634920634921,0.3,0.8,37.49999999999999,2.8,5.4,51.85185185185185,51.587301587301596,1.0,1.2,83.33333333333334,0.5,1.3,1.8,1.4,0.7,0.2,1.2,1.7,7.6,DPOY-14,2011-12
Omri Casspi,23.0,CLE,SF,65.0,35.0,20.6,2.6,6.3,41.26984126984127,0.8,2.6,30.76923076923077,1.7,3.8,44.73684210526316,47.61904761904762,1.1,1.7,64.70588235294117,1.0,2.5,3.5,1.0,0.6,0.3,1.0,1.8,7.1,No Awards,2011-12
Matt Bonner,31.0,SAS,PF,65.0,2.0,20.4,2.4,5.4,44.44444444444444,1.6,3.8,42.10526315789474,0.8,1.5,53.333333333333336,59.25925925925925,0.2,0.3,66.66666666666667,0.4,2.8,3.3,0.9,0.2,0.3,0.2,1.0,6.6,No Awards,2011-12
Lamar Odom,32.0,DAL,SF,50.0,4.0,20.5,2.5,7.0,35.714285714285715,0.6,2.2,27.27272727272727,1.9,4.8,39.58333333333333,40.0,1.2,2.0,60.0,0.7,3.4,4.2,1.7,0.4,0.4,1.0,1.9,6.6,No Awards,2011-12
Boris Diaw,29.0,2TM,PF,57.0,35.0,25.0,2.7,6.2,43.54838709677419,0.5,1.7,29.411764705882355,2.2,4.4,50.0,47.58064516129033,0.4,0.6,66.66666666666667,1.2,3.7,4.9,3.6,0.6,0.4,2.0,2.2,6.4,No Awards,2011-12
Ed Davis,22.0,TOR,PF,66.0,9.0,23.2,2.6,5.1,50.980392156862756,0.0,0.0,0.0,2.6,5.1,50.980392156862756,50.980392156862756,1.1,1.6,68.75,2.0,4.6,6.6,0.9,0.6,1.0,1.0,2.4,6.3,No Awards,2011-12
Al-Farouq Aminu,21.0,NOH,SF,66.0,21.0,22.4,2.3,5.5,41.81818181818181,0.2,0.7,28.571428571428577,2.1,4.8,43.75000000000001,43.63636363636363,1.3,1.7,76.47058823529413,1.4,3.2,4.7,1.0,0.9,0.5,1.4,2.1,6.0,No Awards,2011-12
Udonis Haslem,31.0,MIA,PF,64.0,10.0,24.8,2.4,5.6,42.85714285714286,0.0,0.0,0.0,2.4,5.6,42.85714285714286,42.85714285714286,1.3,1.6,81.25,1.8,5.5,7.3,0.7,0.5,0.4,0.9,2.2,6.0,No Awards,2011-12
Gustavo Ayón,26.0,NOH,PF,54.0,24.0,20.1,2.6,4.8,54.16666666666667,0.0,0.0,0.0,2.6,4.8,54.16666666666667,54.16666666666667,0.7,1.2,58.333333333333336,1.6,3.3,4.9,1.4,1.0,0.9,0.9,2.2,5.9,No Awards,2011-12
Ekpe Udoh,24.0,2TM,C,61.0,11.0,21.1,2.1,4.8,43.75000000000001,0.0,0.0,0.0,2.1,4.8,43.75000000000001,43.75000000000001,1.4,1.9,73.68421052631578,1.6,2.5,4.2,0.9,0.7,1.7,0.9,2.9,5.6,No Awards,2011-12
Steve Blake,31.0,LAL,PG,53.0,5.0,23.3,1.9,5.1,37.254901960784316,1.0,3.0,33.33333333333333,0.9,2.1,42.857142857142854,47.05882352941176,0.4,0.5,80.0,0.2,1.4,1.6,3.3,0.7,0.0,1.4,1.4,5.2,No Awards,2011-12
Shane Battier,33.0,MIA,SF,65.0,10.0,23.1,1.7,4.5,37.77777777777778,1.0,2.8,35.714285714285715,0.8,1.7,47.05882352941177,48.88888888888889,0.4,0.6,66.66666666666667,0.9,1.5,2.4,1.3,1.0,0.5,0.6,1.6,4.8,No Awards,2011-12
Shelden Williams,28.0,NJN,C,58.0,35.0,22.0,1.7,3.5,48.57142857142857,0.0,0.0,0.0,1.7,3.5,48.57142857142857,48.57142857142857,1.3,1.8,72.22222222222221,2.4,3.6,6.0,0.6,0.8,0.7,1.1,2.6,4.6,No Awards,2011-12
Nick Collison,31.0,OKC,PF,63.0,0.0,20.7,1.9,3.2,59.374999999999986,0.0,0.0,0.0,1.9,3.2,59.374999999999986,59.374999999999986,0.7,1.0,70.0,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5,No Awards,2011-12
Earl Watson,32.0,UTA,PG,50.0,2.0,20.7,1.1,3.2,34.375,0.2,1.0,20.0,0.9,2.2,40.90909090909091,37.50000000000001,0.6,0.9,66.66666666666666,0.6,1.8,2.4,4.3,1.1,0.4,1.7,2.1,3.0,No Awards,2011-12
J.R. Smith,27.0,NYK,SG,80.0,0.0,33.5,6.6,15.6,42.30769230769231,1.9,5.5,34.54545454545455,4.7,10.2,46.07843137254902,48.3974358974359,3.0,3.9,76.92307692307693,0.8,4.5,5.3,2.7,1.3,0.3,1.7,2.8,18.1,6MOY-1,2012-13
Jamal Crawford,32.0,LAC,SG,76.0,0.0,29.3,5.9,13.4,44.02985074626866,2.0,5.2,38.46153846153846,3.9,8.2,47.5609756097561,51.49253731343284,2.8,3.3,84.84848484848484,0.3,1.4,1.7,2.5,1.0,0.2,1.9,0.9,16.5,6MOY-2,2012-13
Ryan Anderson,24.0,NOH,PF,81.0,22.0,30.9,5.8,13.8,42.028985507246375,2.6,6.9,37.68115942028986,3.2,6.9,46.3768115942029,51.449275362318836,1.9,2.2,86.36363636363636,2.4,4.0,6.4,1.2,0.5,0.4,1.2,2.2,16.2,6MOY-5,2012-13
Ramon Sessions,26.0,CHA,SG,61.0,0.0,27.1,4.5,11.1,40.54054054054054,0.5,1.8,27.77777777777778,4.0,9.3,43.01075268817204,42.792792792792795,4.8,5.7,84.21052631578947,0.4,2.3,2.8,3.8,0.8,0.1,1.7,1.5,14.4,6MOY-12,2012-13
JJ Redick,28.0,2TM,SG,78.0,13.0,30.5,4.9,11.3,43.36283185840708,2.1,5.8,36.206896551724135,2.8,5.5,50.90909090909091,52.65486725663716,2.2,2.4,91.66666666666667,0.2,2.0,2.2,3.8,0.5,0.1,1.8,1.5,14.1,6MOY-14,2012-13
JJ Redick,28.0,ORL,SG,50.0,11.0,31.5,5.2,11.6,44.827586206896555,2.3,6.0,38.33333333333333,2.9,5.6,51.78571428571429,54.741379310344826,2.3,2.6,88.46153846153845,0.2,2.2,2.4,4.4,0.6,0.1,2.1,1.4,15.1,No Awards,2012-13
Gordon Hayward,22.0,UTA,SF,72.0,27.0,29.2,4.7,10.7,43.925233644859816,1.4,3.4,41.17647058823529,3.3,7.3,45.20547945205479,50.46728971962617,3.4,4.1,82.92682926829269,0.7,2.4,3.1,3.0,0.8,0.5,1.7,1.7,14.1,6MOY-14,2012-13
Kevin Martin,29.0,OKC,SG,77.0,0.0,27.7,4.5,10.1,44.554455445544555,2.1,4.8,43.75000000000001,2.5,5.3,47.16981132075472,54.95049504950495,2.8,3.2,87.49999999999999,0.4,1.9,2.3,1.4,0.9,0.1,1.3,1.8,14.0,6MOY-4,2012-13
Vince Carter,36.0,DAL,SF,81.0,3.0,25.8,4.6,10.6,43.39622641509433,2.0,4.9,40.81632653061224,2.6,5.6,46.42857142857144,52.83018867924528,2.2,2.8,78.57142857142858,0.7,3.4,4.1,2.4,0.9,0.5,1.3,2.8,13.4,6MOY-14,2012-13
Nate Robinson,28.0,CHI,PG,82.0,23.0,25.4,4.9,11.2,43.75000000000001,1.7,4.2,40.476190476190474,3.1,7.0,44.28571428571429,51.33928571428572,1.6,2.1,76.19047619047619,0.4,1.9,2.2,4.4,1.0,0.1,1.8,2.5,13.1,6MOY-8,2012-13
Jarrett Jack,29.0,GSW,SG,79.0,4.0,29.7,4.9,10.8,45.370370370370374,1.0,2.6,38.46153846153846,3.9,8.3,46.98795180722891,50.0,2.1,2.5,84.00000000000001,0.3,2.8,3.1,5.6,0.8,0.1,2.0,1.7,12.9,6MOY-3,2012-13
Jeff Green,26.0,BOS,PF,81.0,17.0,27.8,4.6,10.0,46.0,0.9,2.2,40.90909090909091,3.8,7.7,49.35064935064935,50.5,2.6,3.3,78.7878787878788,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,12.8,No Awards,2012-13
Marcus Thornton,25.0,SAC,SG,72.0,8.0,24.0,4.6,10.8,42.59259259259259,2.0,5.3,37.735849056603776,2.7,5.5,49.09090909090909,51.85185185185185,1.5,1.8,83.33333333333333,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7,No Awards,2012-13
Corey Brewer,26.0,DEN,SF,82.0,2.0,24.4,4.6,10.8,42.59259259259259,1.1,3.7,29.72972972972973,3.5,7.0,50.0,47.685185185185176,1.8,2.6,69.23076923076923,0.7,2.2,2.9,1.5,1.4,0.3,1.2,1.9,12.1,6MOY-8,2012-13
Manu Ginóbili,35.0,SAS,SG,60.0,0.0,23.2,3.8,9.0,42.22222222222222,1.4,3.9,35.8974358974359,2.4,5.1,47.05882352941176,50.0,2.7,3.4,79.41176470588236,0.5,2.9,3.4,4.6,1.3,0.2,2.2,1.9,11.8,6MOY-8,2012-13
Jordan Crawford,24.0,2TM,SG,70.0,14.0,24.4,4.3,10.4,41.34615384615385,1.2,3.5,34.285714285714285,3.1,6.8,45.58823529411765,47.115384615384606,1.8,2.3,78.26086956521739,0.6,2.4,3.0,3.2,0.6,0.1,2.0,1.5,11.6,6MOY-7,2012-13
Rodney Stuckey,26.0,DET,SG,76.0,24.0,28.6,4.0,9.8,40.81632653061224,0.7,2.4,29.166666666666668,3.3,7.4,44.59459459459459,44.38775510204081,2.8,3.6,77.77777777777777,0.6,2.2,2.8,3.6,0.7,0.2,1.8,1.7,11.5,No Awards,2012-13
J.J. Barea,28.0,MIN,PG,74.0,2.0,23.1,4.3,10.2,42.15686274509804,1.3,3.8,34.21052631578947,3.0,6.5,46.15384615384615,48.529411764705884,1.4,1.8,77.77777777777777,0.5,2.3,2.8,4.0,0.4,0.0,2.0,1.8,11.3,No Awards,2012-13
Ben Gordon,29.0,CHA,SG,75.0,0.0,20.8,4.1,10.1,40.59405940594059,1.5,3.9,38.46153846153847,2.6,6.2,41.935483870967744,48.01980198019802,1.4,1.7,82.35294117647058,0.2,1.5,1.7,1.9,0.5,0.2,1.8,1.8,11.2,No Awards,2012-13
C.J. Miles,25.0,CLE,SF,65.0,13.0,21.0,3.9,9.4,41.48936170212766,1.9,5.0,38.0,2.0,4.4,45.45454545454545,51.59574468085106,1.4,1.6,87.49999999999999,0.4,2.3,2.7,1.0,0.8,0.3,1.1,2.1,11.2,No Awards,2012-13
Tobias Harris,20.0,2TM,SF,55.0,34.0,23.6,4.2,9.3,45.16129032258064,0.6,2.0,30.0,3.6,7.3,49.31506849315069,48.387096774193544,1.9,2.5,76.0,1.3,3.9,5.2,1.3,0.6,0.8,1.2,2.2,11.0,No Awards,2012-13
Spencer Hawes,24.0,PHI,C,82.0,40.0,27.2,4.6,9.9,46.46464646464646,0.4,1.1,36.36363636363637,4.2,8.8,47.72727272727273,48.48484848484848,1.5,1.9,78.94736842105263,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11.0,No Awards,2012-13
Ray Allen,37.0,MIA,SG,79.0,0.0,25.8,3.7,8.2,45.121951219512205,1.8,4.2,42.857142857142854,1.9,4.0,47.5,56.097560975609774,1.8,2.0,90.0,0.5,2.2,2.7,1.7,0.8,0.2,1.3,1.6,10.9,No Awards,2012-13
Carl Landry,29.0,GSW,PF,81.0,2.0,23.2,4.0,7.4,54.05405405405405,0.0,0.0,0.0,4.0,7.4,54.05405405405405,54.05405405405405,2.8,3.4,82.35294117647058,2.2,3.7,6.0,0.8,0.4,0.4,1.4,2.3,10.8,6MOY-8,2012-13
Alan Anderson,30.0,TOR,SF,65.0,2.0,23.0,3.6,9.5,37.89473684210527,1.5,4.4,34.090909090909086,2.2,5.1,43.137254901960794,45.78947368421053,1.9,2.3,82.6086956521739,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,10.7,No Awards,2012-13
Carlos Delfino,30.0,HOU,SF,67.0,5.0,25.2,3.7,9.3,39.784946236559136,2.4,6.3,38.095238095238095,1.4,3.0,46.666666666666664,52.68817204301075,0.7,0.8,87.49999999999999,0.3,3.0,3.3,2.0,1.0,0.1,1.1,1.7,10.6,No Awards,2012-13
